

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Honduras",95,"Harvested irrigated temporary crop area: Sugarcane",4357,2008,12.0,"I","",""
"Honduras",95,"Harvested irrigated temporary crop area: Cotton",4367,2006,1.0,"L","",""
"Honduras",95,"Harvested irrigated temporary crop area: Cotton",4367,2008,1.0,"I","",""
"Honduras",95,"Harvested irrigated temporary crop area: Tobacco",4366,2008,1.997,"","",""
"Honduras",95,"Harvested irrigated permanent crop area: Plantains",4356,2006,5.0,"L","",""
"Honduras",95,"Harvested irrigated permanent crop area: Plantains",4356,2011,13.2,"","",""
"Honduras",95,"Harvested irrigated permanent crop area: Bananas",4361,2006,9.0,"L","",""
"Honduras",95,"Harvested irrigated permanent crop area: Bananas",4361,2008,8.822,"","",""
"Honduras",95,"Harvested irrigated permanent crop area: Citrus",4362,2006,6.0,"L","",""
"Honduras",95,"Harvested irrigated permanent crop area: Citrus",4362,2008,6.0,"I","",""
"Honduras",95,"Harvested irrigated permanent crop area: Cocoa beans",4363,2009,0.086,"","",""
"Hungary",97,"Harvested irrigated temporary crop area: Wheat",4345,2003,0.0,"E","",""
"Hungary",97,"Harvested irrigated temporary crop area: Maize",4348,2003,5.74,"E","",""
"Hungary",97,"Harvested irrigated temporary crop area: Maize",4348,2008,14.2,"I","",""
"Hungary",97,"Harvested irrigated temporary crop area: Vegetables",4360,2008,26.3,"I","",""
"Hungary",97,"Harvested irrigated temporary crop area: Soybeans",4371,2003,0.2,"E","",""
"Hungary",97,"Harvested irrigated temporary crop area: Sunflower",4373,2003,0.94,"E","",""
"Hungary",97,"Harvested irrigated temporary crop area: Sunflower",4373,2008,2.3,"I","",""
"Hungary",97,"Harvested irrigated temporary crop area: Potatoes",4352,2003,4.23,"E","",""
"Hungary",97,"Harvested irrigated temporary crop area: Potatoes",4352,2008,9.3,"I","",""
"Hungary",97,"Harvested irrigated temporary crop area: Leguminous crops",4359,2008,8.0,"I","",""
"Hungary",97,"Harvested irrigated temporary crop area: Sugar beet",4358,2003,1.29,"E","",""
"Hungary",97,"Harvested irrigated temporary crop area: Sugar beet",4358,2008,2.9,"I","",""
"Hungary",97,"Harvested irrigated temporary crop area: Other crops",4377,2008,2.0,"I","",""
"Hungary",97,"Harvested irrigated permanent crop area: Citrus",4362,2003,0.0,"E","",""
"Hungary",97,"Harvested irrigated permanent crop area: Grapes",4523,2003,0.32,"E","",""
"Hungary",97,"Harvested irrigated permanent crop area: Other crops",4378,2003,9.43,"E","",""
"Hungary",97,"Harvested irrigated permanent crop area: Other crops",4378,2008,21.5,"I","",""
"Iceland",99,"Harvested irrigated permanent crop area: Citrus",4362,2012,0.284,"","",""
"Iceland",99,"Harvested irrigated permanent crop area: Citrus",4362,2015,0.261,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1962,4300.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1967,6200.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1972,10400.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1977,13600.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1982,15700.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1987,17876.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1992,19500.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,1993,20654.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,2004,23498.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Wheat",4345,2013,28487.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1962,13000.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1967,13400.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1972,14000.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1977,14800.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1982,16900.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1987,17843.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1992,19400.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,1993,19633.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,2004,22428.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Rice",4346,2013,24924.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,1961,1334.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,1966,1316.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,1971,1328.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,1976,1524.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,1981,910.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,1987,668.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,1993,569.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,2004,472.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Barley",4347,2013,537.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1962,400.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1967,800.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1972,800.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1977,1100.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1982,1200.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1987,1233.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1991,1200.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,1993,1314.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,2004,1411.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Maize",4348,2013,2179.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Millet",4349,2013,699.0,"","[33]",""
"India",100,"Harvested irrigated temporary crop area: Sorghum",4350,2004,699.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sorghum",4350,2013,609.0,"","[34]",""
"India",100,"Harvested irrigated temporary crop area: Other cereals",4351,1961,1520.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Other cereals",4351,1981,1627.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Other cereals",4351,1987,1696.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Other cereals",4351,1993,1672.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Other cereals",4351,2004,801.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Other cereals",4351,2013,116.0,"","[35]",""
"India",100,"Harvested irrigated temporary crop area: Vegetables",4360,1993,2715.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Groundnuts",4372,2004,1052.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Leguminous crops",4359,1961,1899.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Leguminous crops",4359,1981,2027.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Leguminous crops",4359,1987,2288.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Leguminous crops",4359,1991,2510.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Leguminous crops",4359,1993,2441.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Leguminous crops",4359,2004,3326.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Leguminous crops",4359,2013,4081.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1961,1674.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1966,2014.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1971,1874.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1976,2228.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1981,2289.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1987,2586.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1991,3180.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,1993,3614.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,2004,4043.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Sugarcane",4357,2013,5175.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Cotton",4367,2004,2591.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Cotton",4367,2013,4015.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Tobacco",4366,2004,215.0,"","",""
"India",100,"Harvested irrigated temporary crop area: Tobacco",4366,2013,234.0,"","",""
"India",100,"Harvested irrigated permanent crop area: Oil palm",4370,2004,5442.0,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Rice",4346,2005,10734.0,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Maize",4348,2005,1269.0,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Vegetables",4360,2005,244.4,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Soybeans",4371,2005,279.9,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Groundnuts",4372,2005,324.0,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Potatoes",4352,2005,65.42,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Sweet potatoes",4353,2005,178.3,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Sugarcane",4357,2005,95.45,"","",""
"Indonesia",101,"Harvested irrigated temporary crop area: Tobacco",4366,2005,198.2,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Wheat",4345,1985,2159.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Wheat",4345,1993,2341.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Wheat",4345,2003,2634.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Rice",4346,1985,491.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Rice",4346,1993,588.5,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Rice",4346,2003,628.1,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Barley",4347,1985,730.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Barley",4347,1993,667.8,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Barley",4347,2003,607.5,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Maize",4348,2003,275.9,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Other cereals",4351,2003,0.065,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Vegetables",4360,1985,500.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Vegetables",4360,1993,425.1,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Vegetables",4360,2003,563.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Soybeans",4371,2003,56.59,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Groundnuts",4372,2003,647.9,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Sunflower",4373,2003,77.78,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Sweet potatoes",4353,2003,186.7,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Other roots and tubers",4355,1985,200.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Other roots and tubers",4355,1993,151.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Other roots and tubers",4355,2003,48.76,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Leguminous crops",4359,1993,191.9,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Leguminous crops",4359,2003,159.7,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Sugar beet",4358,2003,152.9,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Sugarcane",4357,1985,28.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Sugarcane",4357,1993,26.16,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Sugarcane",4357,2003,63.38,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Fodder",4369,1993,790.1,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Fodder",4369,2003,878.2,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Cotton",4367,1985,152.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Cotton",4367,1993,128.9,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Cotton",4367,2003,143.2,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Flowers",4376,2003,61.86,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Tobacco",4366,2003,10.14,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Other crops",4377,1993,389.2,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated temporary crop area: Other crops",4377,2003,123.6,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated permanent crop area: Bananas",4361,2003,2.889,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated permanent crop area: Citrus",4362,2003,213.3,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated permanent crop area: Oil palm",4370,1985,62.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated permanent crop area: Oil palm",4370,1993,140.7,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated permanent crop area: Tea",4365,2003,2.934,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated permanent crop area: Other crops",4378,1993,1424.0,"","",""
"Iran (Islamic Republic of)",102,"Harvested irrigated permanent crop area: Other crops",4378,2003,1054.0,"","",""
"Iraq",103,"Harvested irrigated temporary crop area: Wheat",4345,1985,68.71,"","",""
"Iraq",103,"Harvested irrigated temporary crop area: Wheat",4345,1991,224.5,"","",""
"Iraq",103,"Harvested irrigated temporary crop area: Wheat",4345,2010,959.5,"","[36]",""
"Iraq",103,"Harvested irrigated temporary crop area: Rice",4346,1985,28.0,"","",""
"Iraq",103,"Harvested irrigated temporary crop area: Rice",4346,1991,34.37,"","",""
"Iraq",103,"Harvested irrigated temporary crop area: Rice",4346,2010,47.97,"","[37]",""
"Iraq",103,"Harvested irrigated temporary crop area: Barley",4347,1985,184.9,"","",""
"Iraq",103,"Harvested irrigated temporary crop area: Barley",4347,1991,200.8,"","",""
"Iraq",103,"Harvested irrigated temporary crop area: Barley",4347,2010,361.8,"","[38]",""
"Iraq",103,"Harvested irrigated temporary crop area: Maize",4348,2010,113.1,"","[39]",""
"Iraq",103,"Harvested irrigated temporary crop area: Millet",4349,2010,3.1,"","[40]",""
"Iraq",103,"Harvested irrigated temporary crop area: Sorghum",4350,2010,17.1,"","[41]",""
"Iraq",103,"Harvested irrigated temporary crop area: Vegetables",4360,2010,260.7,"","[42]",""
"Iraq",103,"Harvested irrigated temporary crop area: Sesame",4374,2010,13.12,"","[43]",""
"Iraq",103,"Harvested irrigated temporary crop area: Sunflower",4373,2010,5.664,"","[44]",""
"Iraq",103,"Harvested irrigated temporary crop area: Potatoes",4352,2010,13.03,"","[45]",""
"Iraq",103,"Harvested irrigated temporary crop area: Leguminous crops",4359,2010,12.22,"","[46]",""
"Iraq",103,"Harvested irrigated temporary crop area: Cotton",4367,2010,20.57,"","[47]",""
"Iraq",103,"Harvested irrigated permanent crop area: Citrus",4362,2010,32.0,"L","",""
"Iraq",103,"Harvested irrigated permanent crop area: Other fruits",4524,2010,190.0,"L","",""
"Ireland",104,"Harvested irrigated temporary crop area: Vegetables",4360,1998,0.5,"","",""
"Ireland",104,"Harvested irrigated temporary crop area: Potatoes",4352,1998,0.5,"","",""
"Ireland",104,"Harvested irrigated permanent crop area: Other fruits",4524,1998,0.1,"","[48]",""
"Israel",105,"Harvested irrigated temporary crop area: Vegetables",4360,2000,37.67,"","[49]",""
"Israel",105,"Harvested irrigated temporary crop area: Vegetables",4360,2006,53.94,"","",""
